customer_id,propensity_term_deposit,propensity_housing_loan,propensity_personal_loan,age,job,marital,education,balance,housing,loan,y
C134807,0.1157,0.6424,0.1546,31,technician,single,secondary,53,yes,yes,yes
C134808,0.1158,0.7969,0.1765,30,admin.,married,secondary,-150,yes,no,no
C134809,0.1158,0.6929,0.1659,40,management,divorced,tertiary,69,yes,no,no
C134810,0.1157,0.6929,0.1596,33,admin.,married,tertiary,281,yes,no,no
C134811,0.1161,0.806,0.1695,27,entrepreneur,married,unknown,345,yes,yes,no
C134812,0.1158,0.541,0.1659,40,retired,married,secondary,102,no,no,no
C134813,0.1158,0.7042,0.154,24,blue-collar,single,secondary,27,yes,no,no
C134814,0.1142,0.6956,0.1586,32,blue-collar,single,secondary,53,yes,no,no
C134815,0.1157,0.6598,0.1659,44,management,single,tertiary,3,yes,no,no
C134816,0.1161,0.7408,0.1733,35,admin.,divorced,secondary,-101,yes,yes,no
C134817,0.1161,0.8025,0.1468,32,blue-collar,single,primary,1137,yes,yes,no
C134818,0.1142,0.7812,0.1476,39,management,single,tertiary,1428,yes,no,no
C134819,0.1158,0.7439,0.1444,28,technician,single,tertiary,875,yes,no,no
C134820,0.1161,0.7969,0.1582,52,services,divorced,secondary,238,yes,no,no
C134821,0.1158,0.8029,0.1595,28,services,single,secondary,123,yes,no,no
C134822,0.1157,0.7969,0.1656,32,blue-collar,single,primary,181,yes,no,no
C134823,0.1157,0.7969,0.1749,24,admin.,married,secondary,299,yes,no,no
C134824,0.1142,0.7056,0.1586,45,unemployed,married,secondary,56,yes,no,no
C134825,0.1157,0.7969,0.1586,35,services,married,secondary,302,yes,no,no
C134826,0.1161,0.795,0.1749,53,blue-collar,married,secondary,380,yes,yes,no
C134827,0.1161,0.6331,0.1596,35,management,single,secondary,0,yes,no,no
C134828,0.1157,0.7969,0.1742,49,blue-collar,divorced,primary,0,yes,no,no
C134829,0.1157,0.779,0.1753,35,blue-collar,single,secondary,-441,yes,no,no
C134830,0.1142,0.697,0.1742,26,blue-collar,single,secondary,0,yes,no,no
C134831,0.1161,0.7059,0.0529,28,student,single,tertiary,471,yes,no,no
C134832,0.1157,0.703,0.1765,34,technician,divorced,secondary,8,yes,no,no
C134833,0.1142,0.6424,0.1659,44,management,married,tertiary,1850,yes,no,no
C134834,0.1158,0.806,0.1595,26,admin.,single,secondary,96,no,no,no
C134835,0.1161,0.7042,0.1574,30,management,divorced,tertiary,415,yes,yes,yes
C134836,0.1158,0.6331,0.1705,25,blue-collar,single,secondary,15,yes,no,no
C134837,0.1158,0.6712,0.1547,37,admin.,divorced,secondary,315,yes,no,no
C134838,0.1157,0.7531,0.1749,29,admin.,married,secondary,2,yes,no,no
C134839,0.1157,0.8029,0.173,40,self-employed,married,secondary,311,yes,no,no
C134840,0.1161,0.7889,0.1699,30,entrepreneur,married,secondary,392,yes,no,no
C134841,0.1161,0.8008,0.1659,37,blue-collar,married,primary,0,yes,no,no
C134842,0.1161,0.6712,0.1708,25,services,married,secondary,-97,yes,no,no
C134843,0.1158,0.7889,0.1765,39,blue-collar,married,secondary,854,yes,yes,no
C134844,0.1157,0.7969,0.1742,44,entrepreneur,married,secondary,860,yes,yes,no
C134845,0.2208,0.657,0.1444,32,technician,single,secondary,6402,yes,no,no
C134846,0.1142,0.699,0.1715,52,admin.,married,secondary,786,yes,no,no
C134847,0.1158,0.6859,0.1659,48,entrepreneur,single,secondary,0,yes,no,no
C134848,0.1161,0.7812,0.1485,43,management,married,primary,88,no,yes,no
C134849,0.1142,0.5808,0.0529,31,student,single,unknown,2882,yes,no,no
C134850,0.1158,0.7846,0.1727,36,admin.,single,secondary,245,yes,no,no
C134851,0.1158,0.8025,0.1547,44,blue-collar,married,primary,513,yes,no,no
C134852,0.1158,0.779,0.1693,34,technician,married,secondary,134,yes,no,no
C134853,0.1161,0.8,0.1546,37,admin.,single,secondary,465,yes,yes,no
C134854,0.1158,0.7969,0.1517,39,services,married,primary,0,no,no,no
C134855,0.1158,0.796,0.1635,40,blue-collar,married,secondary,1012,yes,no,no
C134856,0.1142,0.6424,0.1688,33,admin.,divorced,secondary,-18,yes,no,no
C134857,0.1158,0.703,0.1742,53,entrepreneur,married,tertiary,54,yes,yes,no
C134858,0.1158,0.7392,0.1333,34,blue-collar,married,primary,17946,yes,no,no
C134859,0.1157,0.7669,0.1715,46,services,divorced,secondary,281,yes,yes,no
C134860,0.1161,0.762,0.1656,34,admin.,married,secondary,4902,yes,no,no
C134861,0.1158,0.6528,0.1596,32,management,married,tertiary,2218,yes,no,no
C134862,0.1158,0.779,0.154,30,management,divorced,tertiary,477,yes,no,no
C134863,0.1142,0.7597,0.1454,31,housemaid,single,tertiary,399,yes,no,no
C134864,0.1142,0.7441,0.0829,25,student,single,tertiary,505,yes,no,no
C134865,0.1142,0.769,0.1656,36,blue-collar,married,primary,59,yes,no,no
C134866,0.1158,0.7642,0.1659,43,unemployed,married,primary,9,yes,yes,no
C134867,0.1142,0.6693,0.1427,43,unemployed,married,primary,9262,yes,no,no
C134868,0.1161,0.7045,0.1753,22,services,single,secondary,3,yes,no,no
C134869,0.1158,0.6331,0.1715,45,management,divorced,secondary,0,yes,no,no
C134870,0.1157,0.5903,0.1765,32,technician,divorced,secondary,0,yes,no,no
C134871,0.1158,0.6929,0.1635,37,technician,married,secondary,83,yes,no,no
C134872,0.1158,0.7969,0.1656,28,blue-collar,married,primary,60,yes,no,no
C134873,0.1157,0.7962,0.1669,23,services,married,secondary,83,yes,no,no
C134874,0.1157,0.8029,0.1517,38,management,single,tertiary,171,yes,yes,no
C134875,0.1158,0.796,0.1672,47,entrepreneur,married,unknown,1481,yes,no,no
C134876,0.1161,0.7969,0.1672,32,services,married,secondary,509,yes,no,no
C134877,0.1161,0.7807,0.1672,29,services,married,secondary,0,yes,yes,no
C134878,0.1142,0.7045,0.1728,30,services,married,secondary,78,yes,no,no
C134879,0.1157,0.7409,0.1772,35,admin.,married,secondary,-244,yes,yes,no
C134880,0.1158,0.7962,0.1705,55,blue-collar,married,primary,1086,yes,no,no
C134881,0.1158,0.7969,0.1784,44,blue-collar,married,primary,-298,yes,no,no
C134882,0.1161,0.7962,0.1656,42,admin.,married,secondary,1455,yes,no,no
C134883,0.1142,0.8029,0.1656,33,blue-collar,divorced,secondary,714,yes,no,no
C134884,0.1142,0.7969,0.1715,33,admin.,married,secondary,2468,yes,yes,no
C134885,0.1157,0.7424,0.1753,34,management,divorced,tertiary,-401,yes,no,no
C134886,0.1157,0.8029,0.1586,37,self-employed,married,primary,90,yes,no,no
C134887,0.1161,0.8,0.1635,44,services,married,secondary,1864,yes,no,no
C134888,0.1161,0.6041,0.1705,41,technician,married,tertiary,-15,yes,no,no
C134889,0.1158,0.796,0.1574,30,technician,single,secondary,516,yes,no,no
C134890,0.1161,0.806,0.1672,31,services,divorced,secondary,1016,yes,no,no
C134891,0.1158,0.6424,0.1547,51,self-employed,married,primary,106,yes,no,no
C134892,0.1158,0.7799,0.1476,31,unemployed,single,secondary,209,yes,no,no
C134893,0.1157,0.6336,0.1705,34,entrepreneur,married,tertiary,0,yes,no,yes
C134894,0.1161,0.779,0.1708,33,blue-collar,married,secondary,0,yes,yes,no
C134895,0.1158,0.6929,0.1765,39,management,married,secondary,-473,yes,no,no
C134896,0.1161,0.6919,0.1715,42,admin.,divorced,secondary,24,yes,no,no
C134897,0.1161,0.806,0.1705,42,technician,single,tertiary,-380,yes,no,no
C134898,0.1161,0.6424,0.1444,31,blue-collar,single,secondary,1979,yes,yes,yes
C134899,0.3269,0.7969,0.1582,29,blue-collar,married,secondary,751,yes,no,no
C134900,0.1142,0.6708,0.1772,32,technician,single,secondary,-569,yes,no,no
C134901,0.1158,0.6331,0.1574,33,unemployed,single,tertiary,0,yes,no,no
C134902,0.1161,0.7107,0.1742,44,blue-collar,married,primary,0,yes,no,no
C134903,0.1157,0.7969,0.1708,42,management,married,primary,-679,yes,yes,no
C134904,0.1142,0.7631,0.1582,26,management,single,tertiary,1494,yes,no,no
C134905,0.1158,0.7846,0.1635,33,admin.,married,secondary,680,yes,no,no
C134906,0.1161,0.6331,0.1645,33,services,married,secondary,2,no,no,no
C134907,0.1161,0.6257,0.1546,51,management,divorced,tertiary,93,yes,yes,no
C134908,0.1158,0.6919,0.1765,27,admin.,married,secondary,0,yes,no,yes
C134909,0.1142,0.6287,0.1575,31,technician,single,secondary,13,no,no,no
C134910,0.1161,0.6578,0.1256,29,unemployed,single,tertiary,7,no,no,no
C134911,0.1158,0.8029,0.1586,38,technician,single,secondary,613,yes,yes,no
C134912,0.1161,0.7042,0.1656,46,blue-collar,married,primary,91,yes,no,no
C134913,0.1161,0.8029,0.1547,38,blue-collar,married,primary,689,yes,no,no
C134914,0.1158,0.7383,0.1172,51,self-employed,divorced,primary,10924,no,no,no
C134915,0.1158,0.7962,0.1715,41,admin.,married,primary,0,yes,no,no
C134916,0.1157,0.7429,0.1784,33,blue-collar,married,primary,-457,yes,yes,no
C134917,0.1158,0.6424,0.1546,52,services,divorced,primary,432,yes,yes,no
C134918,0.1142,0.7834,0.1708,35,services,married,secondary,347,yes,no,no
C134919,0.1157,0.7969,0.1705,50,admin.,divorced,secondary,2405,yes,no,no
C134920,0.1157,0.8025,0.1546,30,blue-collar,married,secondary,5903,yes,no,no
C134921,0.3116,0.5562,0.1249,36,management,single,tertiary,7506,yes,no,yes
C134922,0.1142,0.6929,0.1749,38,technician,single,secondary,1255,yes,no,no
C134923,0.1158,0.7969,0.1635,47,admin.,married,primary,31,yes,no,no
C134924,0.1142,0.8025,0.1517,30,services,single,primary,411,yes,no,no
C134925,0.1161,0.7668,0.1784,32,blue-collar,single,secondary,-206,yes,no,no
C134926,0.1142,0.6824,0.1705,46,entrepreneur,married,tertiary,0,yes,yes,no
C134927,0.1142,0.5944,0.1595,31,blue-collar,single,unknown,17,yes,no,no
C134928,0.1161,0.806,0.1595,34,technician,single,secondary,827,yes,no,no
C134929,0.1157,0.7962,0.1656,42,blue-collar,single,primary,-95,yes,no,no
C134930,0.1158,0.7427,0.1546,33,services,single,tertiary,1268,yes,no,no
C134931,0.1157,0.6701,0.1753,30,blue-collar,single,secondary,-110,yes,no,no
C134932,0.1158,0.773,0.1715,46,management,married,secondary,-27,yes,no,no
C134933,0.1158,0.8029,0.1606,35,blue-collar,married,secondary,80,yes,yes,no
C134934,0.1142,0.6414,0.1333,27,unemployed,single,secondary,0,yes,no,no
C134935,0.1142,0.7749,0.1708,45,technician,married,secondary,115,yes,no,no
C134936,0.1158,0.7969,0.1715,32,blue-collar,married,secondary,290,yes,no,no
C134937,0.1142,0.7969,0.1574,37,management,single,tertiary,102,yes,no,yes
C134938,0.1158,0.7799,0.1444,33,blue-collar,single,secondary,5137,yes,no,no
C134939,0.1161,0.762,0.1517,38,self-employed,single,secondary,592,no,no,no
C134940,0.1142,0.6631,0.1686,27,technician,single,secondary,0,yes,no,no
C134941,0.1161,0.6708,0.1586,31,admin.,married,secondary,223,no,no,no
C134942,0.1158,0.7962,0.1596,34,admin.,single,secondary,69,yes,no,no
C134943,0.1158,0.7669,0.1784,27,blue-collar,single,secondary,-233,yes,no,no
C134944,0.1158,0.8025,0.1705,50,technician,divorced,secondary,636,yes,no,no
C134945,0.1161,0.7962,0.1695,27,technician,single,secondary,2,yes,yes,yes
C134946,0.1158,0.7597,0.1705,48,management,married,tertiary,586,yes,yes,no
C134947,0.1161,0.7969,0.1708,45,management,married,tertiary,-192,yes,no,no
C134948,0.1158,0.7962,0.1715,32,admin.,married,secondary,552,yes,no,no
C134949,0.1157,0.7969,0.1705,42,entrepreneur,married,primary,558,yes,no,no
C134950,0.1157,0.7261,0.1705,53,management,divorced,secondary,28,yes,no,no
C134951,0.1161,0.7408,0.1582,29,technician,single,tertiary,2203,yes,no,no
C134952,0.1158,0.795,0.1476,45,unemployed,divorced,secondary,728,yes,yes,no
C134953,0.1158,0.6929,0.1656,32,admin.,married,secondary,752,yes,no,yes
C134954,0.1158,0.6929,0.1669,25,services,single,secondary,-121,yes,no,no
C134955,0.1158,0.8029,0.1672,29,technician,single,tertiary,183,yes,yes,no
C134956,0.1158,0.7042,0.0978,22,student,single,secondary,310,yes,no,no
C134957,0.1142,0.7889,0.1616,29,management,single,tertiary,471,yes,no,no
C134958,0.1157,0.6708,0.1517,41,technician,single,secondary,2242,yes,no,no
C134959,0.1161,0.7834,0.1695,35,services,divorced,secondary,-33,no,yes,no
C134960,0.1157,0.7969,0.1695,35,entrepreneur,single,tertiary,1416,yes,no,no
C134961,0.1161,0.7895,0.1582,33,management,single,secondary,802,yes,no,no
C134962,0.1142,0.8008,0.1645,34,blue-collar,married,tertiary,748,yes,yes,no
C134963,0.1158,0.6433,0.1586,30,technician,single,tertiary,3,yes,no,no
C134964,0.1142,0.8029,0.1772,47,blue-collar,married,secondary,-216,yes,no,no
C134965,0.1157,0.7962,0.1749,49,management,married,secondary,99,yes,no,yes
C134966,0.1142,0.6919,0.1485,37,blue-collar,single,primary,21,no,no,no
C134967,0.1157,0.6919,0.1315,39,management,single,tertiary,0,no,no,no
C134968,0.1158,0.7812,0.1695,55,blue-collar,married,primary,663,yes,no,no
C134969,0.1158,0.7962,0.1635,30,entrepreneur,married,primary,501,yes,yes,no
C134970,0.1142,0.6919,0.1693,36,services,married,secondary,22,yes,no,no
C134971,0.1157,0.796,0.1727,36,blue-collar,single,secondary,111,yes,no,no
C134972,0.1158,0.8025,0.1672,34,services,divorced,secondary,991,yes,no,no
C134973,0.1158,0.8025,0.1699,38,technician,married,secondary,1016,yes,yes,no
C134974,0.1161,0.7969,0.1741,28,admin.,single,secondary,177,yes,yes,no
C134975,0.1158,0.769,0.136,37,management,single,tertiary,1517,no,yes,no
C134976,0.1161,0.7331,0.1613,29,admin.,single,secondary,266,yes,no,yes
C134977,0.1158,0.7383,0.1595,34,management,married,tertiary,2640,yes,no,no
C134978,0.1157,0.769,0.1586,32,blue-collar,single,primary,18,yes,yes,no
C134979,0.1161,0.6929,0.1581,32,technician,single,secondary,-92,yes,no,no
C134980,0.1161,0.672,0.1574,37,unemployed,married,secondary,4969,yes,no,no
C134981,0.1161,0.7042,0.1784,29,technician,single,tertiary,-803,yes,yes,no
C134982,0.1157,0.7008,0.1708,44,blue-collar,married,secondary,-225,yes,no,no
C134983,0.1158,0.8025,0.1596,42,blue-collar,divorced,secondary,1491,yes,no,no
C134984,0.1161,0.7042,0.1784,32,management,single,tertiary,-248,yes,yes,no
C134985,0.1745,0.6908,0.1315,35,management,single,tertiary,1494,yes,no,no
C134986,0.1158,0.7042,0.1705,44,services,married,secondary,1872,yes,no,no
C134987,0.1158,0.8025,0.154,34,entrepreneur,single,secondary,339,yes,no,no
C134988,0.1158,0.8029,0.1699,26,entrepreneur,married,tertiary,37,yes,yes,no
C134989,0.1161,0.7651,0.1586,38,management,married,tertiary,4293,yes,no,no
C134990,0.1158,0.7969,0.1635,32,blue-collar,married,secondary,678,yes,no,no
C134991,0.1158,0.8025,0.1333,28,unemployed,single,tertiary,1010,yes,no,no
C134992,0.1158,0.779,0.1546,49,technician,single,secondary,571,yes,no,no
C134993,0.1157,0.7045,0.1519,35,management,single,secondary,83,yes,no,no
C134994,0.1161,0.7383,0.1546,36,management,married,tertiary,222,yes,no,no
C134995,0.1157,0.6929,0.1509,29,admin.,single,secondary,305,yes,no,no
C134996,0.1157,0.7408,0.1753,26,blue-collar,single,secondary,191,yes,no,yes
C134997,0.1158,0.8029,0.1669,29,services,single,secondary,79,yes,no,no
C134998,0.1158,0.779,0.1742,54,blue-collar,married,primary,162,yes,no,no
C134999,0.1158,0.8008,0.1742,48,services,married,secondary,2597,yes,no,no
C135000,0.1158,0.8025,0.1659,32,technician,divorced,secondary,3345,yes,no,no
C135001,0.1158,0.779,0.1695,38,housemaid,divorced,primary,0,yes,yes,no
C135002,0.1158,0.6929,0.1669,26,blue-collar,single,primary,-295,yes,no,no
C135003,0.1161,0.6336,0.1519,49,services,single,secondary,6882,yes,no,no
C135004,0.1158,0.7962,0.1699,34,self-employed,married,primary,252,yes,yes,no
C135005,0.1158,0.8025,0.1672,52,blue-collar,married,primary,230,yes,no,no
C135006,0.1161,0.8,0.1519,30,admin.,single,secondary,609,yes,no,no
C135007,0.1158,0.6929,0.1672,50,admin.,married,primary,458,yes,no,no
C135008,0.1158,0.7962,0.1784,33,blue-collar,married,primary,-542,yes,no,no
C135009,0.1161,0.7597,0.1715,29,blue-collar,single,secondary,114,yes,no,no
C135010,0.1157,0.6129,0.1742,49,services,married,primary,0,yes,no,yes
C135011,0.1161,0.806,0.1596,42,technician,single,secondary,568,yes,no,no
C135012,0.1161,0.6528,0.1695,34,entrepreneur,married,tertiary,842,yes,no,no
C135013,0.1142,0.8008,0.1659,39,technician,divorced,secondary,530,yes,yes,no
C135014,0.1142,0.8008,0.1784,36,technician,married,secondary,-78,yes,no,no
C135015,0.1158,0.8029,0.1772,32,technician,married,secondary,-360,yes,no,no
C135016,0.1161,0.7059,0.1635,37,management,divorced,tertiary,503,yes,no,no
C135017,0.1142,0.7969,0.1596,33,blue-collar,married,primary,289,yes,no,no
C135018,0.1157,0.6929,0.1546,47,self-employed,married,tertiary,2303,yes,no,no
C135019,0.1158,0.7969,0.1708,32,technician,married,secondary,557,yes,no,no
C135020,0.1157,0.7969,0.1784,38,management,married,tertiary,-1884,yes,no,no
C135021,0.1157,0.7969,0.1586,35,blue-collar,divorced,primary,4401,yes,no,no
C135022,0.1157,0.7642,0.0529,23,student,single,secondary,834,yes,no,no
C135023,0.1142,0.7059,0.1574,37,management,single,tertiary,509,yes,no,no
C135024,0.1158,0.8008,0.1753,31,blue-collar,single,secondary,-190,yes,no,no
C135025,0.1158,0.7651,0.1659,35,management,married,tertiary,272,yes,no,no
C135026,0.1157,0.5856,0.1582,29,admin.,single,secondary,27,yes,no,yes
C135027,0.1161,0.6598,0.1705,37,management,married,tertiary,0,yes,no,no
C135028,0.1158,0.769,0.1715,34,admin.,married,secondary,-429,yes,no,no
C135029,0.1142,0.7149,0.1699,37,services,married,primary,-483,yes,yes,no
C135030,0.1161,0.6929,0.1669,28,blue-collar,single,secondary,524,yes,no,yes
C135031,0.1158,0.6929,0.1635,32,blue-collar,married,secondary,130,yes,no,no
C135032,0.1142,0.5884,0.1635,31,technician,single,secondary,0,yes,no,no
C135033,0.1158,0.6431,0.1476,60,management,married,tertiary,5990,yes,no,yes
C135034,0.1161,0.6912,0.1693,38,technician,married,tertiary,1,yes,no,no
C135035,0.1158,0.8025,0.1547,36,services,married,tertiary,260,yes,no,no
C135036,0.1142,0.6929,0.1715,54,admin.,married,secondary,614,yes,no,no
C135037,0.1161,0.7969,0.1595,35,management,single,tertiary,2576,yes,yes,no
C135038,0.1142,0.7969,0.1645,35,blue-collar,married,primary,623,yes,no,no
C135039,0.1158,0.8025,0.173,37,admin.,married,tertiary,828,yes,no,no
C135040,0.1157,0.7962,0.1546,36,technician,single,secondary,634,yes,no,no
C135041,0.1142,0.6929,0.1065,27,student,single,secondary,3096,yes,no,no
C135042,0.1158,0.7969,0.1742,35,entrepreneur,married,tertiary,355,yes,no,no
C135043,0.1142,0.6701,0.1546,33,management,married,tertiary,5289,yes,no,no
C135044,0.1142,0.7962,0.1517,33,management,single,tertiary,372,yes,yes,no
C135045,0.1161,0.806,0.1582,30,blue-collar,married,secondary,313,yes,yes,no
C135046,0.1157,0.6929,0.1672,38,blue-collar,married,secondary,638,yes,no,no
C135047,0.1161,0.697,0.1546,52,management,single,tertiary,-334,yes,no,no
C135048,0.1158,0.6612,0.1586,41,management,married,tertiary,2470,yes,no,no
C135049,0.1158,0.7331,0.1665,40,blue-collar,married,primary,34,yes,no,no
C135050,0.1142,0.5804,0.1333,58,self-employed,married,unknown,1187,yes,no,no
C135051,0.1142,0.7962,0.1659,33,admin.,married,secondary,519,yes,no,no
C135052,0.1161,0.7669,0.1582,26,admin.,single,secondary,985,yes,no,no
C135053,0.1157,0.7846,0.1659,37,blue-collar,married,secondary,1114,yes,yes,no
C135054,0.1142,0.6287,0.1705,54,management,divorced,tertiary,432,yes,no,no
C135055,0.1142,0.7045,0.1715,34,services,divorced,secondary,27,yes,no,no
C135056,0.1142,0.6919,0.1695,32,admin.,divorced,tertiary,-2,yes,no,no
C135057,0.1161,0.8025,0.1635,33,management,married,secondary,3935,yes,no,yes
C135058,0.1142,0.7969,0.1672,52,management,divorced,tertiary,1988,yes,no,no
C135059,0.1142,0.7969,0.1574,29,blue-collar,married,unknown,486,yes,no,no
C135060,0.1142,0.795,0.1705,37,technician,married,secondary,1345,yes,no,no
C135061,0.1161,0.8025,0.1708,44,technician,married,unknown,-375,yes,yes,no
C135062,0.1158,0.7969,0.154,25,blue-collar,single,secondary,51,yes,no,no
C135063,0.1142,0.806,0.154,30,services,single,secondary,346,yes,no,no
C135064,0.1158,0.666,0.1715,55,admin.,married,secondary,6205,no,no,no
C135065,0.1158,0.7008,0.1547,32,blue-collar,married,secondary,25,yes,no,no
C135066,0.1158,0.8025,0.1586,30,admin.,single,secondary,1282,yes,no,no
C135067,0.1158,0.7042,0.1546,28,blue-collar,married,tertiary,417,yes,yes,no
C135068,0.1142,0.7045,0.1586,34,admin.,single,primary,0,yes,yes,no
C135069,0.1161,0.7042,0.1665,26,unemployed,married,secondary,285,yes,no,no
C135070,0.1161,0.7969,0.1635,37,technician,married,secondary,146,yes,yes,no
C135071,0.1142,0.8025,0.1656,35,blue-collar,single,secondary,343,yes,no,no
C135072,0.1161,0.7045,0.1749,30,blue-collar,married,primary,0,yes,no,no
C135073,0.1142,0.6708,0.1749,32,blue-collar,married,primary,-6,yes,no,no
C135074,0.1158,0.7969,0.1672,41,blue-collar,married,primary,13,yes,no,no
C135075,0.1142,0.6929,0.1635,46,blue-collar,married,primary,147,yes,no,no
C135076,0.1158,0.8025,0.1596,40,management,married,tertiary,429,yes,no,no
C135077,0.1158,0.796,0.1582,34,technician,single,secondary,1259,yes,no,no
C135078,0.1157,0.7631,0.1519,35,management,married,tertiary,991,yes,no,yes
C135079,0.1142,0.6929,0.1749,48,entrepreneur,divorced,secondary,2,yes,yes,no
C135080,0.1158,0.7962,0.1574,31,management,single,tertiary,59,yes,yes,yes
C135081,0.1157,0.6967,0.1656,38,self-employed,married,tertiary,327,yes,no,no
C135082,0.1161,0.7962,0.1519,40,services,single,secondary,326,yes,no,no
C135083,0.1142,0.6962,0.154,34,services,single,secondary,0,yes,no,no
C135084,0.1142,0.7056,0.1693,36,blue-collar,married,secondary,4,yes,no,no
C135085,0.1142,0.703,0.1583,26,blue-collar,married,secondary,0,yes,no,no
C135086,0.1158,0.7962,0.1733,32,admin.,married,secondary,-166,yes,no,no
C135087,0.1158,0.6929,0.1672,51,management,divorced,tertiary,318,yes,no,no
C135088,0.1157,0.8029,0.1765,41,blue-collar,married,secondary,-940,yes,yes,no
C135089,0.1158,0.806,0.1772,31,blue-collar,single,secondary,-457,yes,no,no
C135090,0.1158,0.7962,0.1772,31,services,married,secondary,-414,yes,no,no
C135091,0.1157,0.6912,0.1693,36,services,married,secondary,0,yes,no,no
C135092,0.1142,0.7099,0.1444,38,management,single,tertiary,427,yes,no,no
C135093,0.1157,0.6041,0.1672,25,services,single,secondary,0,yes,no,no
C135094,0.1157,0.7276,0.1476,26,student,single,secondary,47,yes,no,no
C135095,0.1158,0.6919,0.1705,44,admin.,divorced,secondary,49,yes,no,no
C135096,0.1142,0.7969,0.1695,41,technician,married,secondary,741,yes,no,no
C135097,0.1142,0.6708,0.1635,31,blue-collar,married,secondary,1407,yes,no,no
C135098,0.1161,0.806,0.1733,46,blue-collar,married,secondary,-1400,yes,no,no
C135099,0.1161,0.8029,0.1476,39,unemployed,married,primary,1147,yes,yes,no
C135100,0.1158,0.806,0.1546,29,blue-collar,married,secondary,100,yes,yes,no
C135101,0.1142,0.7042,0.1596,38,technician,single,secondary,435,yes,no,no
C135102,0.1157,0.6692,0.1097,20,student,single,secondary,602,yes,no,no
C135103,0.1158,0.6919,0.1519,37,blue-collar,single,secondary,48,no,no,no
C135104,0.1158,0.6331,0.1728,43,entrepreneur,married,secondary,0,yes,no,no
C135105,0.1161,0.8008,0.1705,53,blue-collar,married,secondary,-71,yes,no,no
C135106,0.1161,0.6708,0.1582,34,management,single,tertiary,705,yes,no,no
C135107,0.1158,0.8025,0.1656,43,blue-collar,married,primary,289,yes,no,no
C135108,0.1142,0.7962,0.1659,36,blue-collar,married,secondary,777,yes,no,no
C135109,0.1161,0.7807,0.1468,34,technician,married,secondary,1254,no,no,no
C135110,0.1157,0.672,0.1547,36,management,married,tertiary,152,yes,no,no
C135111,0.1161,0.796,0.1659,35,technician,married,secondary,2468,yes,no,no
C135112,0.1158,0.6287,0.1699,60,management,married,tertiary,6,yes,no,no
C135113,0.1158,0.8029,0.1546,40,management,married,tertiary,1598,yes,yes,yes
C135114,0.1158,0.6929,0.1517,35,blue-collar,married,primary,2953,yes,no,no
C135115,0.1161,0.806,0.1695,36,blue-collar,married,unknown,-400,yes,yes,no
C135116,0.1142,0.8025,0.1715,30,blue-collar,married,secondary,-71,yes,no,no
C135117,0.1142,0.7969,0.1547,34,technician,single,secondary,440,yes,no,no
C135118,0.1161,0.6598,0.1645,29,management,married,tertiary,0,yes,no,yes
C135119,0.1158,0.6708,0.1753,39,technician,married,secondary,147,yes,no,no
C135120,0.1157,0.6929,0.1595,35,management,married,tertiary,802,yes,no,yes
C135121,0.1157,0.8029,0.1616,35,technician,single,tertiary,275,yes,no,no
C135122,0.1158,0.7749,0.1656,46,technician,single,secondary,747,yes,no,no
C135123,0.1158,0.779,0.1517,57,management,married,primary,2911,yes,yes,no
C135124,0.1158,0.8025,0.1715,31,management,married,tertiary,-692,yes,yes,no
C135125,0.1158,0.6424,0.1546,31,self-employed,single,secondary,148,yes,yes,no
C135126,0.1142,0.7969,0.1705,22,blue-collar,married,secondary,223,yes,no,no
C135127,0.1161,0.6929,0.1753,45,management,married,tertiary,-206,yes,no,no
C135128,0.1158,0.6861,0.1097,25,student,single,secondary,115,no,no,no
C135129,0.1142,0.7543,0.1519,38,management,single,tertiary,104,yes,no,yes
C135130,0.1142,0.7889,0.1705,37,blue-collar,married,secondary,-57,yes,yes,no
C135131,0.1158,0.6929,0.173,42,blue-collar,married,primary,2111,yes,no,no
C135132,0.1157,0.7107,0.1715,37,admin.,single,secondary,22,yes,no,no
C135133,0.1158,0.7589,0.1669,30,admin.,single,secondary,122,yes,no,no
C135134,0.1158,0.8,0.1672,39,self-employed,married,secondary,1304,yes,yes,no
C135135,0.1158,0.7042,0.1708,48,blue-collar,married,primary,-254,yes,no,no
C135136,0.1158,0.762,0.1656,48,management,married,secondary,3663,yes,no,no
C135137,0.1158,0.703,0.1693,56,entrepreneur,divorced,tertiary,151,yes,no,no
C135138,0.1158,0.7846,0.1705,48,technician,married,secondary,505,yes,no,no
C135139,0.1157,0.7008,0.1582,32,blue-collar,single,secondary,1402,yes,no,no
C135140,0.1158,0.779,0.1708,34,blue-collar,married,secondary,4,yes,yes,no
C135141,0.1161,0.705,0.1635,36,blue-collar,married,secondary,975,yes,no,no
C135142,0.1157,0.8,0.1705,34,blue-collar,married,secondary,0,yes,yes,no
C135143,0.1158,0.6909,0.1097,26,student,single,secondary,502,yes,no,no
C135144,0.1157,0.6956,0.1705,50,management,married,tertiary,29,yes,no,no
C135145,0.1161,0.7398,0.1097,26,student,single,secondary,1209,yes,no,no
C135146,0.1142,0.5789,0.1635,58,entrepreneur,divorced,secondary,0,yes,no,no
C135147,0.1161,0.6708,0.1659,26,services,single,secondary,1700,yes,no,no
C135148,0.1161,0.6041,0.1772,29,services,divorced,secondary,92,yes,no,no
C135149,0.1142,0.6424,0.149,26,management,single,tertiary,199,yes,no,no
